jantri_district,jantri_taluka,jantri_village,village_key,village_id,n_rows,n_surveys,match,tie,ircms_district,ircms_district_code,ircms_taluka,ircms_taluka_code,ircms_village_code,ircms_village_en,ircms_village_gu
ANAND,PETLAD,ASHI,ASHI,1304,21,2284,exact,taluka,ANAND,15,Petlad,05,004,Ashi,આશી
ANAND,PETLAD,BAMROLI,BAMROLI,1305,11,1084,exact,taluka,ANAND,15,Petlad,05,005,Bamroli,બામરોલી
ANAND,PETLAD,BANDHNI,BANDHNI,1306,44,2566,exact,taluka,ANAND,15,Petlad,05,056,bandhni,બાંધણી
ANAND,PETLAD,BHALEL,BHALEL,1307,27,685,exact,taluka,ANAND,15,Petlad,05,006,Bhalel,ભારેલ
ANAND,PETLAD,BHATIEL,BHATIEL,1308,23,490,exact,taluka,ANAND,15,Petlad,05,007,Bhatiel,ભાટીયેલ
ANAND,PETLAD,BHAVANIPURA,BHAVANIPURA,1309,21,485,exact,taluka,ANAND,15,Petlad,05,008,Bhavanipura,ભવાનીપુરા
ANAND,PETLAD,BHURAKUI,BHURAKUI,1310,26,736,exact,taluka,ANAND,15,Petlad,05,009,Bhurakui,ભુરાકુઇ
ANAND,PETLAD,BORIYA,BORIYA,1311,22,1030,exact,taluka,ANAND,15,Petlad,05,010,Boriya,બોરીયા
ANAND,PETLAD,CHANGA,CHANGA,1312,78,2919,exact,taluka,ANAND,15,Petlad,05,011,Changa,ચાંગા
ANAND,PETLAD,DANTALI,DANTALI,1313,24,993,exact,taluka,ANAND,15,Petlad,05,012,Dantali,દંતાલી
ANAND,PETLAD,DANTELI,DANTELI,1314,9,706,exact,taluka,ANAND,15,Petlad,05,013,Danteli,દંતેલી
ANAND,PETLAD,DAVALPURA,DAVALPURA,1315,20,301,exact,taluka,ANAND,15,Petlad,05,014,Davalpura,દાવલપુરા
ANAND,PETLAD,DEMOL,DEMOL,1316,48,1030,exact,taluka,ANAND,15,Petlad,05,015,Demol,ડેમોલ
ANAND,PETLAD,DHAIRYAPURA,DHAIRYAPURA,1317,39,435,exact,taluka,ANAND,15,Petlad,05,016,Dhairyapura,ધૈર્યપુરા
ANAND,PETLAD,DHARMAJ,DHARMAJ,1318,39,2891,exact,taluka,ANAND,15,Petlad,05,017,Dharmaj,ધર્મજ
ANAND,PETLAD,FANGANI,FANGANI,1319,24,662,exact,taluka,ANAND,15,Petlad,05,018,Fangani,ફાગણી
ANAND,PETLAD,GHUNTELI,GHUNTELI,1320,12,1115,exact,taluka,ANAND,15,Petlad,05,019,Ghunteli,ઘુંટેલી
ANAND,PETLAD,ISARAMA,ISARAMA,1321,26,343,exact,taluka,ANAND,15,Petlad,05,020,Isarama,ઇશરામા
ANAND,PETLAD,JESARVA,JESARVA,1322,32,417,exact,taluka,ANAND,15,Petlad,05,021,Jesarva,જેસરવા
ANAND,PETLAD,JOGAN,JOGAN,1323,29,346,exact,taluka,ANAND,15,Petlad,05,022,Jogan,જોગણ
ANAND,PETLAD,KANIYA,KANIYA,1324,47,916,exact,taluka,ANAND,15,Petlad,05,023,Kaniya,કણીયા
ANAND,PETLAD,KHADANA,KHADANA,1325,31,1660,exact,taluka,ANAND,15,Petlad,05,024,Khadana,ખડાણા
ANAND,PETLAD,LAKKADPURA,LAKKADPURA,1326,6,227,exact,taluka,ANAND,15,Petlad,05,025,Lakkadpura,લકકડપુરા
ANAND,PETLAD,MAHELAV,MAHELAV,1327,30,3389,exact,taluka,ANAND,15,Petlad,05,026,Mahelav,મહેળાવ
ANAND,PETLAD,MANEJ,MANEJ,1328,43,1471,exact,taluka,ANAND,15,Petlad,05,027,Manej,માણેજ
ANAND,PETLAD,MANPURA,MANPURA,1329,15,604,exact,taluka,ANAND,15,Petlad,05,028,Manpura,માનપુરા
ANAND,PETLAD,MORAD,MORAD,1330,49,856,exact,taluka,ANAND,15,Petlad,05,029,Morad,મોરડ
ANAND,PETLAD,NAR,NAR,1331,173,10014,exact,taluka,ANAND,15,Petlad,05,030,Nar,નાર
ANAND,PETLAD,PADGOL,PADGOL,1332,45,1203,exact,taluka,ANAND,15,Petlad,05,031,Padgol,પાડગોલ
ANAND,PETLAD,PALAJ,PALAJ,1333,26,5372,exact,taluka,ANAND,15,Petlad,05,032,Palaj,પાળજ
ANAND,PETLAD,PANDOLI,PANDOLI,1334,71,7818,exact,taluka,ANAND,15,Petlad,05,033,Pandoli,પંડોળી
ANAND,PETLAD,PORDA,PORDA,1335,49,1012,exact,taluka,ANAND,15,Petlad,05,034,Porda,પોરડા
ANAND,PETLAD,RAMODADI,RAMODADI,1336,6,267,exact,taluka,ANAND,15,Petlad,05,035,Ramodadi,રામોદડી
ANAND,PETLAD,RAMOL,RAMOL,1337,45,1273,none,,,,,,,,
ANAND,PETLAD,RANGAIPURA,RANGAIPURA,1338,29,524,exact,taluka,ANAND,15,Petlad,05,037,Rangaipura,રંગાઈપુરા
ANAND,PETLAD,RAVIPURA,RAVIPURA,1339,13,314,exact,taluka,ANAND,15,Petlad,05,038,Ravipura,રવીપુરા
ANAND,PETLAD,RAVLI,RAVLI,1340,28,2256,exact,taluka,ANAND,15,Petlad,05,039,Ravli,રાવલી
ANAND,PETLAD,RUPIYAPURA,RUPIYAPURA,1341,12,423,exact,taluka,ANAND,15,Petlad,05,040,Rupiyapura,રુપીયાપુરા
ANAND,PETLAD,SANJAYA,SANJAYA,1342,28,763,exact,taluka,ANAND,15,Petlad,05,041,Sanjaya,સંજાયા
ANAND,PETLAD,SANSEJ,SANSEJ,1343,6,527,exact,taluka,ANAND,15,Petlad,05,042,Sansej,સાંસેજ
ANAND,PETLAD,SHAHPUR,SHAHPUR,1344,14,510,exact,taluka,ANAND,15,Petlad,05,043,Shahpur,શાહપુર
ANAND,PETLAD,SHEKHADI,SHEKHADI,1345,12,214,exact,taluka,ANAND,15,Petlad,05,044,Shekhadi,શેખડી
ANAND,PETLAD,SIHOL,SIHOL,1346,37,1431,exact,taluka,ANAND,15,Petlad,05,045,Sihol,સિહોલ
ANAND,PETLAD,SILVAI,SILVAI,1347,44,1168,exact,taluka,ANAND,15,Petlad,05,046,Silvai,સીલવાઈ
ANAND,PETLAD,SIMARADA,SIMARADA,1348,4,1737,exact,taluka,ANAND,15,Petlad,05,047,Simarada,સીમરડા
ANAND,PETLAD,SUNAV,SUNAV,1349,46,998,exact,taluka,ANAND,15,Petlad,05,048,Sunav,સુણાવ
ANAND,PETLAD,SUNDARA,SUNDARA,1350,40,545,exact,taluka,ANAND,15,Petlad,05,049,Sundara,સુંદરા
ANAND,PETLAD,SUNDARANA,SUNDARANA,1351,23,1113,exact,taluka,ANAND,15,Petlad,05,050,Sundarana,સુંદરણા
ANAND,PETLAD,VADADALA,VADADALA,1352,30,983,exact,taluka,ANAND,15,Petlad,05,051,Vadadala,વડદલા
ANAND,PETLAD,VATAV,VATAV,1353,35,432,exact,taluka,ANAND,15,Petlad,05,052,Vatav,વટાવ
ANAND,PETLAD,VIROL(SIMARADA),VIROLSIMARADA,1354,24,5516,exact,taluka,ANAND,15,Petlad,05,053,Virol(Simarada),વિરોલ (સીમરડા)
ANAND,PETLAD,VISHNOLI,VISHNOLI,1355,39,837,exact,taluka,ANAND,15,Petlad,05,054,Vishnoli,વિશ્નોલી
ANAND,PETLAD,VISHRAMPURA,VISHRAMPURA,1356,25,363,exact,taluka,ANAND,15,Petlad,05,055,Vishrampura,વિશ્રામપુરા
ANAND,SOJITRA,BALINTA,BALINTA,1357,36,2359,exact,taluka,ANAND,15,Sojitra,02,016,Balinta,બાલીન્ટા
ANAND,SOJITRA,BANTWA,BANTWA,1358,9,615,exact,taluka,ANAND,15,Sojitra,02,001,Bantwa,બાંટવા
ANAND,SOJITRA,BHADKAD,BHADKAD,1359,9,1762,exact,taluka,ANAND,15,Sojitra,02,002,Bhadkad,ભડકદ
ANAND,SOJITRA,DABHOU(VIRSADPURA),DABHOUVIRSADPURA,1360,35,4569,exact,taluka,ANAND,15,Sojitra,02,007,Dabhou,ડભોઉ
ANAND,SOJITRA,DALI,DALI,1361,31,334,exact,taluka,ANAND,15,Sojitra,02,014,Dali,ડાલી
ANAND,SOJITRA,DEVA TALPAD,DEVATALPAD,1362,14,1534,exact,taluka,ANAND,15,Sojitra,02,003,Deva Talpad,દેવા તળપદ
ANAND,SOJITRA,DEVA VANTA,DEVAVANTA,1363,11,507,none,,,,,,,,
ANAND,SOJITRA,DEVATAJ,DEVATAJ,1364,38,501,exact,taluka,ANAND,15,Sojitra,02,015,Devataj,દેવાતજ
ANAND,SOJITRA,GADA,GADA,1365,35,1059,exact,taluka,ANAND,15,Sojitra,02,017,Gada,ગાડા
ANAND,SOJITRA,INSAV,INSAV,1366,29,1268,exact,taluka,ANAND,15,Sojitra,02,013,Insav,ઇસણાવ
ANAND,SOJITRA,KASOR,KASOR,1367,49,2534,exact,taluka,ANAND,15,Sojitra,02,012,Kasor,કાસોર
ANAND,SOJITRA,KHANSOL,KHANSOL,1368,16,404,exact,taluka,ANAND,15,Sojitra,02,021,Khansol,ખણસોલ
ANAND,SOJITRA,KOTHAVI,KOTHAVI,1369,12,341,exact,taluka,ANAND,15,Sojitra,02,020,Kothavi,કોઠાવી
ANAND,SOJITRA,LIMBALI,LIMBALI,1370,32,537,exact,taluka,ANAND,15,Sojitra,02,010,Limbali,લીંબાલી
ANAND,SOJITRA,MAGHAROL,MAGHAROL,1371,51,1434,exact,taluka,ANAND,15,Sojitra,02,008,Magharol,મઘરોલ
ANAND,SOJITRA,MALTAJ,MALTAJ,1372,16,2522,exact,taluka,ANAND,15,Sojitra,02,006,Maltaj,મલાતજ
ANAND,SOJITRA,MEGHALPUR,MEGHALPUR,1373,30,494,exact,taluka,ANAND,15,Sojitra,02,009,Meghalpur,મેઘલપુર
ANAND,SOJITRA,PALOL,PALOL,1374,40,2545,exact,taluka,ANAND,15,Sojitra,02,018,Palol,પલોલ
ANAND,SOJITRA,PETLI,PETLI,1375,10,2517,none,,,,,,,,
ANAND,SOJITRA,PIPLAV,PIPLAV,1376,55,2242,exact,taluka,ANAND,15,Sojitra,02,023,Piplav,પીપળાવ
ANAND,SOJITRA,RUN,RUN,1377,7,374,none,,,,,,,,
ANAND,SOJITRA,RUNAJ,RUNAJ,1378,15,940,exact,taluka,ANAND,15,Sojitra,02,019,Runaj,રુણજ
ANAND,SOJITRA,TRAMBOVAD,TRAMBOVAD,1379,38,604,exact,taluka,ANAND,15,Sojitra,02,011,Trambovad,ત્રંબોવાડ
ANAND,SOJITRA,VIROL (SOJITRA),VIROLSOJITRA,1380,16,1240,exact,taluka,ANAND,15,Sojitra,02,022,Virol (Sojitra),વિરોલ (સોજીત્રા)
ANAND,TARAPUR,ADRUJ,ADRUJ,1381,13,187,exact,taluka,ANAND,15,Tarapur,01,029,Adruj,આદરુજ
ANAND,TARAPUR,AMALIYARA,AMALIYARA,1382,11,579,exact,taluka,ANAND,15,Tarapur,01,031,Amaliyara,આમલીયારા
ANAND,TARAPUR,BHANDERAJ,BHANDERAJ,1383,30,485,exact,taluka,ANAND,15,Tarapur,01,041,Bhanderaj,ભંડેરજ
ANAND,TARAPUR,BUDHEJ,BUDHEJ,1384,17,751,exact,taluka,ANAND,15,Tarapur,01,036,Budhej,બુધેજ
ANAND,TARAPUR,CHANGADA,CHANGADA,1385,50,785,exact,taluka,ANAND,15,Tarapur,01,014,Changada,ચાંગડા
ANAND,TARAPUR,CHIKHALIYA,CHIKHALIYA,1386,17,169,exact,taluka,ANAND,15,Tarapur,01,024,Chikhaliya,ચીખલીયા
ANAND,TARAPUR,CHITARWADA,CHITARWADA,1387,21,219,exact,taluka,ANAND,15,Tarapur,01,008,Chitarwada,ચીતરવાડા
ANAND,TARAPUR,DUGARI,DUGARI,1388,45,366,exact,taluka,ANAND,15,Tarapur,01,009,Dugari,દુગારી
ANAND,TARAPUR,FATEPURA,FATEPURA,1389,33,359,exact,taluka,ANAND,15,Tarapur,01,011,Fatepura,ફતેપુરા
ANAND,TARAPUR,GALIYANA,GALIYANA,1390,82,545,exact,taluka,ANAND,15,Tarapur,01,012,Galiyana,ગલીયાણા
ANAND,TARAPUR,GORAD,GORAD,1391,26,411,exact,taluka,ANAND,15,Tarapur,01,032,Gorad,ગોરાડ
ANAND,TARAPUR,INDRANAJ,INDRANAJ,1392,64,862,exact,taluka,ANAND,15,Tarapur,01,016,Indranaj,ઈન્દ્રાણજ
ANAND,TARAPUR,ISANPUR,ISANPUR,1393,21,226,exact,taluka,ANAND,15,Tarapur,01,020,Isanpur,ઈસનપુર
ANAND,TARAPUR,ISARWADA,ISARWADA,1394,72,938,exact,taluka,ANAND,15,Tarapur,01,027,Isarwada,ઈસરવાડા
ANAND,TARAPUR,JAFARGANJ,JAFARGANJ,1395,9,229,exact,taluka,ANAND,15,Tarapur,01,006,Jafarganj,જાફરગંજ
ANAND,TARAPUR,JAFRABAD,JAFRABAD,1396,12,284,exact,taluka,ANAND,15,Tarapur,01,035,Jafrabad,જાફરાબાદ
ANAND,TARAPUR,JALLA,JALLA,1397,24,837,exact,taluka,ANAND,15,Tarapur,01,040,Jalla,જલ્લા
ANAND,TARAPUR,JICHKA,JICHKA,1398,29,310,exact,taluka,ANAND,15,Tarapur,01,023,Jichka,જીચકા
ANAND,TARAPUR,KANAVADA,KANAVADA,1399,44,993,exact,taluka,ANAND,15,Tarapur,01,007,Kanavada,કાનાવાડા
ANAND,TARAPUR,KASBARA,KASBARA,1400,73,636,exact,taluka,ANAND,15,Tarapur,01,013,Kasbara,કસબારા
ANAND,TARAPUR,KHADA,KHADA,1401,36,690,exact,taluka,ANAND,15,Tarapur,01,003,Khada,ખડા
ANAND,TARAPUR,KHAKHSAR,KHAKHSAR,1402,43,936,exact,taluka,ANAND,15,Tarapur,01,034,Khakhsar,ખાખસર
ANAND,TARAPUR,KHANPUR,KHANPUR,1403,17,440,exact,taluka,ANAND,15,Tarapur,01,022,Khanpur,ખાનપુર
ANAND,TARAPUR,MAHIYARI,MAHIYARI,1404,64,943,exact,taluka,ANAND,15,Tarapur,01,025,Mahiyari,મહીયારી
ANAND,TARAPUR,MALPUR,MALPUR,1405,25,262,exact,taluka,ANAND,15,Tarapur,01,030,Malpur,માલપુર
ANAND,TARAPUR,MIL RAMPURA,MILRAMPURA,1406,22,620,exact,taluka,ANAND,15,Tarapur,01,004,Mil Rampura,મીલ રામપુરા
ANAND,TARAPUR,MOBHA,MOBHA,1407,40,1238,exact,taluka,ANAND,15,Tarapur,01,039,Mobha,મોભા
ANAND,TARAPUR,MORAJ,MORAJ,1408,81,1178,exact,taluka,ANAND,15,Tarapur,01,028,Moraj,મોરજ
ANAND,TARAPUR,MOTA KALODRA,MOTAKALODRA,1409,17,1062,exact,taluka,ANAND,15,Tarapur,01,005,Mota Kalodra,મોટા કલોદરા
ANAND,TARAPUR,NABHOI,NABHOI,1410,28,331,exact,taluka,ANAND,15,Tarapur,01,002,Nabhoi,નભોઈ
ANAND,TARAPUR,PACHEGAM,PACHEGAM,1411,37,1166,exact,taluka,ANAND,15,Tarapur,01,010,Pachegam,પચેગામ
ANAND,TARAPUR,PADRA,PADRA,1412,45,791,exact,taluka,ANAND,15,Tarapur,01,033,Padra,પાદરા
ANAND,TARAPUR,REL,REL,1413,18,634,exact,taluka,ANAND,15,Tarapur,01,021,Rel,રેલ
ANAND,TARAPUR,RINZA,RINZA,1414,45,300,exact,taluka,ANAND,15,Tarapur,01,001,Rinza,રીંઝા
ANAND,TARAPUR,SATH,SATH,1415,43,529,exact,taluka,ANAND,15,Tarapur,01,037,Sath,સાઠ
ANAND,TARAPUR,TARAPUR,TARAPUR,1416,196,3247,exact,taluka,ANAND,15,Tarapur,01,042,Tarapur,તારાપુર
ANAND,TARAPUR,TOL,TOL,1417,7,222,exact,taluka,ANAND,15,Tarapur,01,026,Tol,ટોલ
ANAND,TARAPUR,UNTWADA,UNTWADA,1418,38,882,exact,taluka,ANAND,15,Tarapur,01,038,Untwada,ઉંટવાડા
ANAND,TARAPUR,VALANDAPURA,VALANDAPURA,1419,44,492,exact,taluka,ANAND,15,Tarapur,01,018,Valandapura,વાળંદાપુરા
ANAND,TARAPUR,VALLI,VALLI,1420,50,705,exact,taluka,ANAND,15,Tarapur,01,019,Valli,વલ્લી
ANAND,TARAPUR,VANK TALAV,VANKTALAV,1421,6,151,exact,taluka,ANAND,15,Tarapur,01,015,Vank Talav,વાંક તળાવ
ANAND,TARAPUR,VARSADA,VARSADA,1422,119,1101,exact,taluka,ANAND,15,Tarapur,01,017,Varsada,વરસડા
ANAND,UMRETH,AHIMA,AHIMA,1423,17,275,exact,taluka,ANAND,15,Umreth,03,031,Ahima,અહીમા
ANAND,UMRETH,ARDI,ARDI,1424,21,740,exact,taluka,ANAND,15,Umreth,03,001,Ardi,અરડી
ANAND,UMRETH,ASHIPURA,ASHIPURA,1425,3,802,exact,taluka,ANAND,15,Umreth,03,014,Ashipura,આશીપુરા
ANAND,UMRETH,BADAPURA,BADAPURA,1426,4,144,exact,taluka,ANAND,15,Umreth,03,020,Badapura,બડાપુરા
ANAND,UMRETH,BECHARI,BECHARI,1427,5,511,exact,taluka,ANAND,15,Umreth,03,016,Bechari,બેચરી
ANAND,UMRETH,BHALEJ,BHALEJ,1428,45,2301,exact,taluka,ANAND,15,Umreth,03,027,Bhalej,ભાલેજ
ANAND,UMRETH,BHARODA,BHARODA,1429,9,711,exact,taluka,ANAND,15,Umreth,03,029,Bharoda,ભરોડા
ANAND,UMRETH,BHATPURA,BHATPURA,1430,6,117,exact,taluka,ANAND,15,Umreth,03,004,Bhatpura,ભાટપુરા
ANAND,UMRETH,DAGJIPURA,DAGJIPURA,1431,2,586,exact,taluka,ANAND,15,Umreth,03,022,Dagjipura,દાગજીપુરા
ANAND,UMRETH,DHOLI,DHOLI,1432,12,106,exact,taluka,ANAND,15,Umreth,03,036,Dholi,ધોળી
ANAND,UMRETH,DHULETA,DHULETA,1433,14,324,exact,taluka,ANAND,15,Umreth,03,018,Dhuleta,ઘુલેટા
ANAND,UMRETH,FATEPURA,FATEPURA,1434,4,130,exact,taluka,ANAND,15,Umreth,03,025,Fatepura,ફતેપુરા
ANAND,UMRETH,GANGAPURA,GANGAPURA,1435,3,152,exact,taluka,ANAND,15,Umreth,03,023,Gangapura,ગંગાપુરા
ANAND,UMRETH,GHORA,GHORA,1436,29,2026,exact,taluka,ANAND,15,Umreth,03,002,Ghora,ઘોરા
ANAND,UMRETH,HAMIDPURA,HAMIDPURA,1437,40,256,exact,taluka,ANAND,15,Umreth,03,015,Hamidpura,હમીદપુરા
ANAND,UMRETH,JAKHALA,JAKHALA,1438,8,372,exact,taluka,ANAND,15,Umreth,03,024,Jakhala,જાખલાં
ANAND,UMRETH,KHANKHANPUR,KHANKHANPUR,1439,12,102,exact,taluka,ANAND,15,Umreth,03,017,Khankhanpur,ખાંખણપુર
ANAND,UMRETH,KHANKUVA,KHANKUVA,1440,51,572,exact,taluka,ANAND,15,Umreth,03,028,Khankuva,ખાનકુવા
ANAND,UMRETH,KHORWAD,KHORWAD,1441,4,308,exact,taluka,ANAND,15,Umreth,03,034,Khorwad,ખોરવાડ
ANAND,UMRETH,LINGDA,LINGDA,1442,22,701,exact,taluka,ANAND,15,Umreth,03,007,Lingda,લીંગડા
ANAND,UMRETH,MEGHVA BADAPURA,MEGHVABADAPURA,1443,20,253,exact,taluka,ANAND,15,Umreth,03,013,Meghva Badapura,મેઘવા બડાપુરા
ANAND,UMRETH,NAVAPURA,NAVAPURA,1444,3,42,exact,taluka,ANAND,15,Umreth,03,005,Navapura,નવાપુરા
ANAND,UMRETH,PANSORA,PANSORA,1445,53,1861,exact,taluka,ANAND,15,Umreth,03,008,Pansora,પણસોરા
ANAND,UMRETH,PARVATA,PARVATA,1446,14,399,exact,taluka,ANAND,15,Umreth,03,006,Parvata,પરવટા
ANAND,UMRETH,PRATAPPURA,PRATAPPURA,1447,7,114,exact,taluka,ANAND,15,Umreth,03,035,Pratappura,પ્રતાપપુરા
ANAND,UMRETH,RATANPURA,RATANPURA,1448,6,488,exact,taluka,ANAND,15,Umreth,03,021,Ratanpura,રતનપુરા
ANAND,UMRETH,SAIYADPURA,SAIYADPURA,1449,11,279,exact,taluka,ANAND,15,Umreth,03,012,Saiyadpura,સૈયદપુરા
ANAND,UMRETH,SARDARPURA,SARDARPURA,1450,16,316,exact,taluka,ANAND,15,Umreth,03,032,Sardarpura,સરદારપુરા
ANAND,UMRETH,SHILI,SHILI,1451,19,2401,exact,taluka,ANAND,15,Umreth,03,033,Shili,શીલી
ANAND,UMRETH,SUNDALPURA,SUNDALPURA,1452,55,1224,exact,taluka,ANAND,15,Umreth,03,030,Sundalpura,સુંદલપુરા
ANAND,UMRETH,SURELI,SURELI,1453,11,671,exact,taluka,ANAND,15,Umreth,03,019,Sureli,સુરેલી
ANAND,UMRETH,TARPURA,TARPURA,1454,7,96,exact,taluka,ANAND,15,Umreth,03,026,Tarpura,તારપુરા
ANAND,UMRETH,THAMNA,THAMNA,1455,60,1413,exact,taluka,ANAND,15,Umreth,03,003,Thamna,થામણા
ANAND,UMRETH,UNTKHARI,UNTKHARI,1456,13,643,exact,taluka,ANAND,15,Umreth,03,009,Untkhari,ઉટખરી
ANAND,UMRETH,VANSOL,VANSOL,1457,31,3457,exact,taluka,ANAND,15,Umreth,03,011,Vansol,વણસોલ
ANAND,UMRETH,ZALA BORDI,ZALABORDI,1458,8,589,exact,taluka,ANAND,15,Umreth,03,010,Zala Bordi,ઝાલા બોરડી
KHEDA,BALASINOR,ALELA,ALELA,8059,22,216,exact,taluka,MAHISAGAR,32,Balasinor,05,054,Alela,આલેલા
KHEDA,BALASINOR,BALIYADEV,BALIYADEV,8060,5,110,exact,taluka,MAHISAGAR,32,Balasinor,05,089,Baliyadev,બળિયાદેવ
KHEDA,BALASINOR,BHANTHALA,BHANTHALA,8061,67,546,exact,taluka,MAHISAGAR,32,Balasinor,05,068,Bhanthala,ભાંથલા
KHEDA,BALASINOR,BODELI,BODELI,8062,9,874,exact,taluka,MAHISAGAR,32,Balasinor,05,090,Bodeli,બોડેલી
KHEDA,BALASINOR,DAKHARIYA,DAKHARIYA,8063,13,188,exact,taluka,MAHISAGAR,32,Balasinor,05,083,Dakhariya,ડખરીયા
KHEDA,BALASINOR,DEV,DEV,8064,50,1098,exact,taluka,MAHISAGAR,32,Balasinor,05,065,Dev,દેવ
KHEDA,BALASINOR,DHADI,DHADI,8065,2,241,exact,taluka,MAHISAGAR,32,Balasinor,05,073,Dhadi,ઢાઠી
KHEDA,BALASINOR,DHANELA,DHANELA,8066,1,307,exact,taluka,MAHISAGAR,32,Balasinor,05,058,Dhanela,ધનેલા
KHEDA,BALASINOR,DHUNDHALIYA,DHUNDHALIYA,8067,9,243,exact,taluka,MAHISAGAR,32,Balasinor,05,066,Dhundhaliya,ધુંધલિયા
KHEDA,BALASINOR,DOLAT POYDA,DOLATPOYDA,8068,4,573,exact,taluka,MAHISAGAR,32,Balasinor,05,057,Dolat Poyda,દોલત પોરડા
KHEDA,BALASINOR,FELSANI,FELSANI,8069,7,769,exact,taluka,MAHISAGAR,32,Balasinor,05,069,Felsani,ફેલસાણી
KHEDA,BALASINOR,GADHAVADA,GADHAVADA,8070,44,724,exact,taluka,MAHISAGAR,32,Balasinor,05,077,Gadhavada,ગધાવાડા
KHEDA,BALASINOR,GADHNA MUVADA,GADHNAMUVADA,8071,1,42,exact,taluka,MAHISAGAR,32,Balasinor,05,085,Gadhna Muvada,ગઢના મુવાડા
KHEDA,BALASINOR,GAJA PAGINA MUVADA,GAJAPAGINAMUVADA,8072,9,761,exact,taluka,MAHISAGAR,32,Balasinor,05,078,Gaja Pagina Muvada,ગજાપગીનામુવાડા
KHEDA,BALASINOR,GUNDELA,GUNDELA,8073,13,42,exact,taluka,MAHISAGAR,32,Balasinor,05,055,Gundela,ગુંદેલા
KHEDA,BALASINOR,GUNTHLI,GUNTHLI,8074,42,1330,exact,taluka,MAHISAGAR,32,Balasinor,05,070,Gunthli,ગુંથલી
KHEDA,BALASINOR,HANDIYA (BALASINOR),HANDIYABALASINOR,8075,28,495,exact,taluka,MAHISAGAR,32,Balasinor,05,099,Handiya (Balasinor),હાંડીયા (બાલા)
KHEDA,BALASINOR,JAMIYATPURA,JAMIYATPURA,8076,11,200,exact,taluka,MAHISAGAR,32,Balasinor,05,093,Jamiyatpura,જમીયતપુરા
KHEDA,BALASINOR,JANOD,JANOD,8077,32,621,exact,taluka,MAHISAGAR,32,Balasinor,05,075,Janod,જનોડ
KHEDA,BALASINOR,JETHOLI,JETHOLI,8078,30,2647,exact,taluka,MAHISAGAR,32,Balasinor,05,062,Jetholi,જેઠોલી
KHEDA,BALASINOR,JORAPURA,JORAPURA,8079,36,317,exact,taluka,MAHISAGAR,32,Balasinor,05,071,Jorapura,જોરાપુરા
KHEDA,BALASINOR,KADHYA,KADHYA,8080,26,172,exact,taluka,MAHISAGAR,32,Balasinor,05,074,Kadhya,કઢૈયા
KHEDA,BALASINOR,KAMBOPA,KAMBOPA,8081,4,999,exact,taluka,MAHISAGAR,32,Balasinor,05,059,Kambopa,કંબોપા
KHEDA,BALASINOR,KARANPUR,KARANPUR,8082,19,223,exact,taluka,MAHISAGAR,32,Balasinor,05,088,Karanpur,કરણપુર
KHEDA,BALASINOR,KHANDIVAV,KHANDIVAV,8083,14,624,exact,taluka,MAHISAGAR,32,Balasinor,05,067,Khandivav,ખાંડીવાવ
KHEDA,BALASINOR,KOTARBOR,KOTARBOR,8084,6,45,exact,taluka,MAHISAGAR,32,Balasinor,05,084,Kotarbor,કોતરબોર
KHEDA,BALASINOR,KUNJRA,KUNJRA,8085,11,119,exact,taluka,MAHISAGAR,32,Balasinor,05,092,Kunjra,કુંજરા
KHEDA,BALASINOR,LIMBDI,LIMBDI,8086,8,300,exact,taluka,MAHISAGAR,32,Balasinor,05,072,Limbdi,લિંબડી
KHEDA,BALASINOR,MANVARPURA,MANVARPURA,8087,5,122,exact,taluka,MAHISAGAR,32,Balasinor,05,079,Manvarpura,મનવરપુરા
KHEDA,BALASINOR,MEGHALIYA,MEGHALIYA,8088,45,922,exact,taluka,MAHISAGAR,32,Balasinor,05,076,Meghaliya,મેઘલીયા
KHEDA,BALASINOR,NAVAGAMA,NAVAGAMA,8089,17,442,exact,taluka,MAHISAGAR,32,Balasinor,05,091,Navagama,નવગામા
KHEDA,BALASINOR,OTHVAD,OTHVAD,8090,52,1758,exact,taluka,MAHISAGAR,32,Balasinor,05,080,Othvad,ઓથવાડ
KHEDA,BALASINOR,PANDVA,PANDVA,8091,39,2677,exact,taluka,MAHISAGAR,32,Balasinor,05,061,Pandva,પાંડવા
KHEDA,BALASINOR,PARPADIYA,PARPADIYA,8092,8,121,exact,taluka,MAHISAGAR,32,Balasinor,05,100,Parpadiya,પરપડીયા
KHEDA,BALASINOR,PILODRA,PILODRA,8093,33,372,exact,taluka,MAHISAGAR,32,Balasinor,05,086,Pilodra,પિલોદરા
KHEDA,BALASINOR,RAIYOLI,RAIYOLI,8094,16,887,exact,taluka,MAHISAGAR,32,Balasinor,05,063,Raiyoli,રૈયોલી
KHEDA,BALASINOR,RAJPUR (BALASINOR),RAJPURBALASINOR,8095,46,540,exact,taluka,MAHISAGAR,32,Balasinor,05,097,Rajpur (Balasinor),રાજપુર (બાલાસિનોર)
KHEDA,BALASINOR,RALIYATA (BALASINOR),RALIYATABALASINOR,8096,9,154,exact,taluka,MAHISAGAR,32,Balasinor,05,095,Raliyata (Balasinor),રળિયાતા (બાલા)
KHEDA,BALASINOR,SAKARIYA,SAKARIYA,8097,18,583,exact,taluka,MAHISAGAR,32,Balasinor,05,094,Sakariya,સાકરીયા
