district,taluka,village,village_key,n_rows,n_surveys
DANG,DANGS,AMBALIA,AMBALIA,9,77
DANG,DANGS,AMBAPADA (VAGHAI),AMBAPADAVAGHAI,11,123
DANG,DANGS,AMBUR,AMBUR,9,32
DANG,DANGS,AMSARPADA,AMSARPADA,11,103
DANG,DANGS,AMSARWALAN,AMSARWALAN,6,39
DANG,DANGS,AMTHAWA,AMTHAWA,8,56
DANG,DANGS,ANJANKUND,ANJANKUND,12,79
DANG,DANGS,BADIGANVTHA,BADIGANVTHA,9,46
DANG,DANGS,BAJ,BAJ,33,226
DANG,DANGS,BANDHPADA,BANDHPADA,11,57
DANG,DANGS,BARADPANI,BARADPANI,1,87
DANG,DANGS,BARDA,BARDA,9,74
DANG,DANGS,BARDA (MANMODISAJA),BARDAMANMODISAJA,3,140
DANG,DANGS,BARDA(KHAMBHLA SAJA),BARDAKHAMBHLASAJA,5,72
DANG,DANGS,BARDIPADA (SAJA),BARDIPADASAJA,11,65
DANG,DANGS,BARDIPADA(NAKTYAHANW,BARDIPADANAKTYAHANW,10,54
DANG,DANGS,BARIPADA,BARIPADA,4,46
DANG,DANGS,BARKHANDHIA,BARKHANDHIA,13,241
DANG,DANGS,BARMIAWAD,BARMIAWAD,1,215
DANG,DANGS,BEHDUN,BEHDUN,2,29
DANG,DANGS,BHADARPADA,BHADARPADA,10,238
DANG,DANGS,BHALKHET,BHALKHET,10,60
DANG,DANGS,BHAPKHAL,BHAPKHAL,2,41
DANG,DANGS,BHAVANDAGAD,BHAVANDAGAD,23,138
DANG,DANGS,BHAWADI,BHAWADI,10,120
DANG,DANGS,BHENDMAL,BHENDMAL,11,146
DANG,DANGS,BHISYA,BHISYA,15,114
DANG,DANGS,BHONDVIHIR,BHONDVIHIR,5,57
DANG,DANGS,BHONGDYA,BHONGDYA,5,36
DANG,DANGS,BHUJAD,BHUJAD,9,69
DANG,DANGS,BHURBHENDI,BHURBHENDI,1,8
DANG,DANGS,BIBUPADA,BIBUPADA,7,81
DANG,DANGS,BIJURPADA,BIJURPADA,7,92
DANG,DANGS,BILBARI,BILBARI,10,70
DANG,DANGS,BILIAMBA,BILIAMBA,11,55
DANG,DANGS,BILMAL,BILMAL,2,193
DANG,DANGS,BOKADMAL,BOKADMAL,4,31
DANG,DANGS,BONDARMAL,BONDARMAL,9,125
DANG,DANGS,BORDAHAD,BORDAHAD,8,51
DANG,DANGS,BORIGAOTHA (WAGHAISA,BORIGAOTHAWAGHAISA,23,126
DANG,DANGS,BORKHAL,BORKHAL,28,191
DANG,DANGS,BORKHET,BORKHET,13,77
DANG,DANGS,BORPADA,BORPADA,3,81
DANG,DANGS,BURTHADI,BURTHADI,6,79
DANG,DANGS,CHAMARPADA,CHAMARPADA,8,14
DANG,DANGS,CHANKHAL,CHANKHAL,13,87
DANG,DANGS,CHAUKIYA,CHAUKIYA,13,131
DANG,DANGS,CHAVADVEL,CHAVADVEL,16,22
DANG,DANGS,CHICHIGAONTHA,CHICHIGAONTHA,7,51
DANG,DANGS,CHICHPADA (VADPADA),CHICHPADAVADPADA,1,54
DANG,DANGS,CHIKAR (JHAVDASAJA),CHIKARJHAVDASAJA,12,67
DANG,DANGS,CHIKAR(RAMBHAS SAJA),CHIKARRAMBHASSAJA,9,116
DANG,DANGS,CHIKATIYA,CHIKATIYA,29,210
DANG,DANGS,CHIKHALDA,CHIKHALDA,7,16
DANG,DANGS,CHIKHALI (SAMGAHANSA,CHIKHALISAMGAHANSA,3,91
DANG,DANGS,CHIKLI (LAVCHALISAJA,CHIKLILAVCHALISAJA,1,33
DANG,DANGS,CHINCHDHARA,CHINCHDHARA,7,47
DANG,DANGS,CHINCHLI,CHINCHLI,25,136
DANG,DANGS,CHINCHOD,CHINCHOD,12,155
DANG,DANGS,CHINCHPADA (GALKUND,CHINCHPADAGALKUND,12,103
DANG,DANGS,CHINCHVIHIR,CHINCHVIHIR,7,54
DANG,DANGS,CHIRAPADA,CHIRAPADA,9,202
DANG,DANGS,DABDAR (WAGHAI),DABDARWAGHAI,5,132
DANG,DANGS,DAGADIAMBA,DAGADIAMBA,4,62
DANG,DANGS,DAGADPADA,DAGADPADA,1,91
DANG,DANGS,DAGUNIYA,DAGUNIYA,16,356
DANG,DANGS,DAHER,DAHER,8,147
DANG,DANGS,DARAPADA,DARAPADA,18,125
DANG,DANGS,DARDI,DARDI,3,10
DANG,DANGS,DAVDAHAD,DAVDAHAD,12,123
DANG,DANGS,DHADHRA,DHADHRA,25,121
DANG,DANGS,DHANGDI,DHANGDI,9,157
DANG,DANGS,DHAVALIDOD,DHAVALIDOD,18,199
DANG,DANGS,DHODHALPADA,DHODHALPADA,15,199
DANG,DANGS,DHOLIYAUMBAR(NARAYAN,DHOLIYAUMBARNARAYAN,11,112
DANG,DANGS,DHUDA,DHUDA,12,76
DANG,DANGS,DHULCHOND,DHULCHOND,5,74
DANG,DANGS,DHULDA,DHULDA,9,39
DANG,DANGS,DHUMKHAL,DHUMKHAL,25,194
DANG,DANGS,DIVADYAWAN,DIVADYAWAN,8,63
DANG,DANGS,DIWAN TEMBRUN,DIWANTEMBRUN,20,258
DANG,DANGS,DODIPADA,DODIPADA,21,116
DANG,DANGS,DOKPATAL,DOKPATAL,4,56
DANG,DANGS,DON,DON,48,315
DANG,DANGS,DUMARYA,DUMARYA,8,36
DANG,DANGS,DUNGARDA,DUNGARDA,7,36
DANG,DANGS,ENGINPADA (CALBARI),ENGINPADACALBARI,2,16
DANG,DANGS,GADAD,GADAD,29,125
DANG,DANGS,GADVIHIR,GADVIHIR,6,92
DANG,DANGS,GALKUND,GALKUND,11,69
DANG,DANGS,GARKHADI,GARKHADI,17,197
DANG,DANGS,GARMAL,GARMAL,18,101
DANG,DANGS,GAURYA,GAURYA,17,98
DANG,DANGS,GAVDAHAD,GAVDAHAD,15,70
DANG,DANGS,GAWHAN,GAWHAN,8,147
DANG,DANGS,GAYGOTHAN,GAYGOTHAN,13,180
DANG,DANGS,GAYKHAS,GAYKHAS,10,114
DANG,DANGS,GHANA,GHANA,11,199
DANG,DANGS,GHANIAMBA,GHANIAMBA,4,25
DANG,DANGS,GHODI,GHODI,21,275
DANG,DANGS,GHODWAHAL,GHODWAHAL,4,85
DANG,DANGS,GHOGHLI,GHOGHLI,20,110
DANG,DANGS,GHUBADIA,GHUBADIA,8,138
DANG,DANGS,GHUBITA,GHUBITA,7,87
DANG,DANGS,GIRA,GIRA,6,47
DANG,DANGS,GIRMAL,GIRMAL,22,100
DANG,DANGS,GOLASTA,GOLASTA,4,33
DANG,DANGS,GONDALVIHIR,GONDALVIHIR,23,147
DANG,DANGS,GOTIYAMAL,GOTIYAMAL,9,186
DANG,DANGS,GUNDIA,GUNDIA,23,200
DANG,DANGS,GUNDVAHAL,GUNDVAHAL,11,228
DANG,DANGS,GUNJPEDA,GUNJPEDA,17,107
DANG,DANGS,GURUDIYA,GURUDIYA,6,60
DANG,DANGS,HADOL,HADOL,3,57
DANG,DANGS,HANWATCHOND,HANWATCHOND,49,343
DANG,DANGS,HANWATPADA(CHINCHLIS,HANWATPADACHINCHLIS,10,88
DANG,DANGS,HANWATPADA(PIPALDAHA,HANWATPADAPIPALDAHA,6,92
DANG,DANGS,HARPADA,HARPADA,15,81
DANG,DANGS,HINDLA,HINDLA,8,77
DANG,DANGS,HUMBAPADA,HUMBAPADA,6,108
DANG,DANGS,ISDAR(BORKHALSAJA),ISDARBORKHALSAJA,7,72
DANG,DANGS,ISKHANDI,ISKHANDI,12,65
DANG,DANGS,JAKHANA,JAKHANA,35,367
DANG,DANGS,JAMALPADA,JAMALPADA,6,56
DANG,DANGS,JAMANPADA,JAMANPADA,22,50
DANG,DANGS,JAMANSONDA,JAMANSONDA,9,85
DANG,DANGS,JAMANVIHIR,JAMANVIHIR,9,68
DANG,DANGS,JAMANYA,JAMANYA,11,53
DANG,DANGS,JAMDAR,JAMDAR,4,123
DANG,DANGS,JAMLA,JAMLA,3,65
DANG,DANGS,JAMLAPADA(GADHVISAJA,JAMLAPADAGADHVISAJA,9,48
DANG,DANGS,JAMNYAMAL,JAMNYAMAL,9,160
DANG,DANGS,JARSOL,JARSOL,6,65
DANG,DANGS,JAVTALA,JAVTALA,14,114
DANG,DANGS,JHARAN,JHARAN,4,104
DANG,DANGS,JHARI,JHARI,23,151
DANG,DANGS,JHAVDA,JHAVDA,18,121
DANG,DANGS,JOGBARI,JOGBARI,4,143
DANG,DANGS,JOGTHAWA,JOGTHAWA,4,45
DANG,DANGS,JUNNER,JUNNER,10,63
DANG,DANGS,KADMAL(GADADSAJA),KADMALGADADSAJA,6,96
DANG,DANGS,KADMAL(SUBIR),KADMALSUBIR,2,25
DANG,DANGS,KAHANDOLGHODI,KAHANDOLGHODI,6,66
DANG,DANGS,KAKADVIHIR,KAKADVIHIR,7,125
DANG,DANGS,KAKARDA,KAKARDA,13,68
DANG,DANGS,KAKSHALA,KAKSHALA,17,162
DANG,DANGS,KALAMKHET,KALAMKHET,21,111
DANG,DANGS,KALAMVIHIR,KALAMVIHIR,18,118
DANG,DANGS,KALIBEL,KALIBEL,40,192
DANG,DANGS,KAMAD,KAMAD,8,128
DANG,DANGS,KAMDIAWAN,KAMDIAWAN,9,38
DANG,DANGS,KANCHANPADA,KANCHANPADA,23,225
DANG,DANGS,KANGARIYAMAL,KANGARIYAMAL,4,95
DANG,DANGS,KARADIAMBA,KARADIAMBA,5,66
DANG,DANGS,KARANJDA(LAVCHALISEJ,KARANJDALAVCHALISEJ,9,39
DANG,DANGS,KARANJDI(GADADSAJA),KARANJDIGADADSAJA,3,41
DANG,DANGS,KARANJPADA,KARANJPADA,10,27
DANG,DANGS,KASADBARI,KASADBARI,12,79
DANG,DANGS,KASAVDAHAD,KASAVDAHAD,7,29
DANG,DANGS,KEL,KEL,15,101
DANG,DANGS,KESHBANDH,KESHBANDH,11,168
DANG,DANGS,KHAJURNA,KHAJURNA,13,83
DANG,DANGS,KHAMBHLA,KHAMBHLA,11,94
DANG,DANGS,KHAPRI,KHAPRI,3,33
DANG,DANGS,KHATAL,KHATAL,5,43
DANG,DANGS,KHERINDRA,KHERINDRA,9,135
DANG,DANGS,KHIRMANI,KHIRMANI,20,169
DANG,DANGS,KHOKHARI,KHOKHARI,11,36
DANG,DANGS,KHOPRIAMBA,KHOPRIAMBA,3,28
DANG,DANGS,KIRLI,KIRLI,8,51
DANG,DANGS,KOSAMBIA,KOSAMBIA,1,57
DANG,DANGS,KOSIMDA,KOSIMDA,4,50
DANG,DANGS,KOSIMPATAL,KOSIMPATAL,8,97
DANG,DANGS,KOTAMDAR,KOTAMDAR,3,86
DANG,DANGS,KOTBA,KOTBA,15,252
DANG,DANGS,KOYLIPADA,KOYLIPADA,17,99
DANG,DANGS,KUDKAS,KUDKAS,19,148
DANG,DANGS,KUKADNAKHI,KUKADNAKHI,8,75
DANG,DANGS,KUMARBANDH,KUMARBANDH,8,95
DANG,DANGS,KUNDA,KUNDA,11,120
DANG,DANGS,KUSMAL,KUSMAL,10,176
DANG,DANGS,KUTARNACHIYA,KUTARNACHIYA,7,43
DANG,DANGS,LAHAN JHADADAR,LAHANJHADADAR,18,116
DANG,DANGS,LAHAN KASAD,LAHANKASAD,3,33
DANG,DANGS,LAHANCHARYA,LAHANCHARYA,33,195
DANG,DANGS,LAHANDABDAR,LAHANDABDAR,12,209
DANG,DANGS,LAHANDABHAS,LAHANDABHAS,7,149
DANG,DANGS,LAHANMALUNGA,LAHANMALUNGA,11,168
DANG,DANGS,LAVCHALI,LAVCHALI,12,44
DANG,DANGS,LINGA,LINGA,1,64
DANG,DANGS,MADALBARI,MADALBARI,16,55
DANG,DANGS,MAHAL,MAHAL,19,75
DANG,DANGS,MAHALPADA,MAHALPADA,18,81
DANG,DANGS,MAHARAYCHOND,MAHARAYCHOND,4,83
DANG,DANGS,MAHARDAR,MAHARDAR,6,66
DANG,DANGS,MALEGAON,MALEGAON,10,145
DANG,DANGS,MALGA,MALGA,33,151
DANG,DANGS,MALIN,MALIN,5,135
DANG,DANGS,MANMODI,MANMODI,20,88
DANG,DANGS,MASLI,MASLI,14,75
DANG,DANGS,MOGRA,MOGRA,30,115
DANG,DANGS,MOHPADA(GALKUNDSAJA),MOHPADAGALKUNDSAJA,11,135
DANG,DANGS,MORZIRA,MORZIRA,23,115
DANG,DANGS,MOTA MALUNGA,MOTAMALUNGA,9,172
DANG,DANGS,MOTACHARYA,MOTACHARYA,25,134
DANG,DANGS,MOTI DABDAR,MOTIDABDAR,16,165
DANG,DANGS,MOTI DABHAS,MOTIDABHAS,12,135
DANG,DANGS,MOTI JHADADAR,MOTIJHADADAR,1,33
DANG,DANGS,MOTI KASAD,MOTIKASAD,19,158
DANG,DANGS,MULCHOND,MULCHOND,14,204
DANG,DANGS,MURAMBI,MURAMBI,15,213
DANG,DANGS,NADAGKHADI,NADAGKHADI,37,179
DANG,DANGS,NADAKCHOND,NADAKCHOND,23,224
DANG,DANGS,NAKATIA HANWAT,NAKATIAHANWAT,20,71
DANG,DANGS,NANAPADA,NANAPADA,23,159
DANG,DANGS,NANDANPEDA,NANDANPEDA,20,79
DANG,DANGS,NILSAKIYA,NILSAKIYA,12,191
DANG,DANGS,NIMBARPADA,NIMBARPADA,26,133
DANG,DANGS,NIMPADA,NIMPADA,14,49
DANG,DANGS,NIRGUDMAL,NIRGUDMAL,8,87
DANG,DANGS,NISHANA,NISHANA,2,245
DANG,DANGS,PADALKHADI,PADALKHADI,10,140
DANG,DANGS,PALSAMAL,PALSAMAL,7,61
DANG,DANGS,PANDHARMAL,PANDHARMAL,3,51
DANG,DANGS,PANDHARPADA,PANDHARPADA,4,56
DANG,DANGS,PANDVA,PANDVA,18,104
DANG,DANGS,PATLI,PATLI,6,55
DANG,DANGS,PAYARPADA,PAYARPADA,15,201
DANG,DANGS,PIMPRI,PIMPRI,27,94
DANG,DANGS,PIPALAIDEVI,PIPALAIDEVI,17,108
DANG,DANGS,PIPALDAHAD,PIPALDAHAD,11,60
DANG,DANGS,PIPALGHODI,PIPALGHODI,17,116
DANG,DANGS,PIPALPADA,PIPALPADA,2,101
DANG,DANGS,PIPALPADA(GALKUNDSAJ,PIPALPADAGALKUNDSAJ,16,179
DANG,DANGS,PIPALYAMAL,PIPALYAMAL,7,92
DANG,DANGS,RAMBHAS,RAMBHAS,16,79
DANG,DANGS,RANPADA,RANPADA,9,179
DANG,DANGS,RAVCHOND,RAVCHOND,6,112
DANG,DANGS,SADADMAL,SADADMAL,12,148
DANG,DANGS,SADADVIHIR,SADADVIHIR,7,56
DANG,DANGS,SAJUPADA,SAJUPADA,15,76
DANG,DANGS,SAKARPATAL,SAKARPATAL,14,90
DANG,DANGS,SAMGAHAN,SAMGAHAN,11,147
DANG,DANGS,SAPUTARA,SAPUTARA,2,45
DANG,DANGS,SARWAR,SARWAR,34,118
DANG,DANGS,SATBABLA,SATBABLA,13,122
DANG,DANGS,SATI,SATI,9,104
DANG,DANGS,SAWARDA,SAWARDA,11,80
DANG,DANGS,SAWARDAKASAD,SAWARDAKASAD,3,22
DANG,DANGS,SAWARKHADI,SAWARKHADI,11,33
DANG,DANGS,SAWARPADA,SAWARPADA,10,63
DANG,DANGS,SENDRIAMBA,SENDRIAMBA,7,80
DANG,DANGS,SEPUAMBA,SEPUAMBA,5,38
DANG,DANGS,SHIVARIMAL,SHIVARIMAL,6,72
DANG,DANGS,SHIVBARA,SHIVBARA,8,36
DANG,DANGS,SILOTMAL,SILOTMAL,13,228
DANG,DANGS,SINBANDH,SINBANDH,12,51
DANG,DANGS,SINGANA,SINGANA,10,94
DANG,DANGS,SODMAL,SODMAL,25,136
DANG,DANGS,SONGIR,SONGIR,2,61
DANG,DANGS,SONUNIYA,SONUNIYA,17,208
DANG,DANGS,SUBIR,SUBIR,12,222
DANG,DANGS,SUKMAL,SUKMAL,19,199
DANG,DANGS,SUNDA,SUNDA,8,73
DANG,DANGS,SUPDAHAD,SUPDAHAD,18,156
DANG,DANGS,SUSARDA,SUSARDA,12,175
DANG,DANGS,TAKLIPADA(PIPLAIDEVI,TAKLIPADAPIPLAIDEVI,8,66
DANG,DANGS,TEKPADA,TEKPADA,22,128
DANG,DANGS,TEMBURGARTHA,TEMBURGARTHA,15,72
DANG,DANGS,THORPADA,THORPADA,18,81
DANG,DANGS,TIMBARTHAWA,TIMBARTHAWA,14,95
DANG,DANGS,UGA(LAVCHALI),UGALAVCHALI,14,158
DANG,DANGS,UGA(RAMBHASAJA),UGARAMBHASAJA,13,147
DANG,DANGS,UKHATIYA,UKHATIYA,7,114
DANG,DANGS,UMARYA,UMARYA,8,47
DANG,DANGS,UMBARPADA,UMBARPADA,19,78
DANG,DANGS,VADPADA,VADPADA,6,96
DANG,DANGS,VAGHAI,VAGHAI,14,132
DANG,DANGS,VANAR,VANAR,6,176
DANG,DANGS,VANZARGHODI,VANZARGHODI,8,82
DANG,DANGS,VANZAT AMBA,VANZATAMBA,5,63
DANG,DANGS,VIHIRAMBA,VIHIRAMBA,20,76
DANG,DANGS,WADIAWAN,WADIAWAN,37,218
DANG,DANGS,WAGHMAL,WAGHMAL,21,149
DANG,DANGS,WAHUTIYA,WAHUTIYA,4,78
DANG,DANGS,WAIDUN,WAIDUN,20,49
DANG,DANGS,WAKARYA,WAKARYA,13,97
DANG,DANGS,WANGAN,WANGAN,10,129
DANG,DANGS,WANKAN,WANKAN,3,21
DANG,DANGS,WANKI,WANKI,11,68
DANG,DANGS,WANZTTEMRUN,WANZTTEMRUN,13,39
DANG,DANGS,WASURNA,WASURNA,6,40
DANG,DANGS,WAWANDA,WAWANDA,14,159
DANG,DANGS,WNARCHOND,WNARCHOND,1,53
GANDHINAGAR,DEHGAM,AANTROLI,AANTROLI,17,148
GANDHINAGAR,DEHGAM,AHMEDPURA,AHMEDPURA,45,406
GANDHINAGAR,DEHGAM,AMRAJINA MUVADA,AMRAJINAMUVADA,107,1318
GANDHINAGAR,DEHGAM,ANGUTHALA,ANGUTHALA,30,365
GANDHINAGAR,DEHGAM,ANTOLI,ANTOLI,36,232
GANDHINAGAR,DEHGAM,ARJANJINA MUVADA,ARJANJINAMUVADA,20,394
GANDHINAGAR,DEHGAM,BABRA,BABRA,30,343
GANDHINAGAR,DEHGAM,BADPUR,BADPUR,31,149
GANDHINAGAR,DEHGAM,BAHIYAL,BAHIYAL,53,2359
GANDHINAGAR,DEHGAM,BARDOLI BARIYA,BARDOLIBARIYA,45,535
GANDHINAGAR,DEHGAM,BARDOLIKOTHI,BARDOLIKOTHI,19,372
GANDHINAGAR,DEHGAM,BARIYA,BARIYA,56,793
GANDHINAGAR,DEHGAM,BHADRODA,BHADRODA,24,275
GANDHINAGAR,DEHGAM,BILMANA,BILMANA,50,298
GANDHINAGAR,DEHGAM,CHAMLA,CHAMLA,12,411
GANDHINAGAR,DEHGAM,CHANDA/JESANA MUVADA,CHANDAJESANAMUVADA,23,174
GANDHINAGAR,DEHGAM,CHEKHLA PAGI,CHEKHLAPAGI,23,510
GANDHINAGAR,DEHGAM,CHISKARI,CHISKARI,50,1034
GANDHINAGAR,DEHGAM,DEMALIYA,DEMALIYA,8,1648
GANDHINAGAR,DEHGAM,DEVKARANNA MUVADA,DEVKARANNAMUVADA,123,925
GANDHINAGAR,DEHGAM,DHAMIJ,DHAMIJ,33,1341
GANDHINAGAR,DEHGAM,DHARISANA,DHARISANA,134,987
GANDHINAGAR,DEHGAM,DOD,DOD,4,100
GANDHINAGAR,DEHGAM,DUMECHA,DUMECHA,34,214
GANDHINAGAR,DEHGAM,HALISA,HALISA,35,994
GANDHINAGAR,DEHGAM,HARAKHJINA MUVADA,HARAKHJINAMUVADA,70,805
GANDHINAGAR,DEHGAM,HARSOLI,HARSOLI,21,841
GANDHINAGAR,DEHGAM,HATHIJAN,HATHIJAN,49,1014
GANDHINAGAR,DEHGAM,HILOL,HILOL,64,1562
GANDHINAGAR,DEHGAM,HILOL VASANA,HILOLVASANA,41,506
GANDHINAGAR,DEHGAM,ISANPUR DODIYA,ISANPURDODIYA,29,627
GANDHINAGAR,DEHGAM,JALIYA MATH,JALIYAMATH,46,200
GANDHINAGAR,DEHGAM,JALUNDRA MOTA,JALUNDRAMOTA,52,614
GANDHINAGAR,DEHGAM,JALUNDRA NANA,JALUNDRANANA,22,263
GANDHINAGAR,DEHGAM,JINDWA,JINDWA,53,2605
GANDHINAGAR,DEHGAM,JIVAJINI MUVADI,JIVAJINIMUVADI,5,75
GANDHINAGAR,DEHGAM,KADADARA,KADADARA,84,839
GANDHINAGAR,DEHGAM,KADJODRA,KADJODRA,126,3245
GANDHINAGAR,DEHGAM,KALYANJINA MUVADA,KALYANJINAMUVADA,23,284
GANDHINAGAR,DEHGAM,KAMALBANDH VASANA,KAMALBANDHVASANA,64,4357
GANDHINAGAR,DEHGAM,KANIPUR,KANIPUR,34,1174
GANDHINAGAR,DEHGAM,KANTHARPURA,KANTHARPURA,14,1617
GANDHINAGAR,DEHGAM,KAROLI,KAROLI,14,1352
GANDHINAGAR,DEHGAM,KHADIYA,KHADIYA,18,143
GANDHINAGAR,DEHGAM,KHAKHRA,KHAKHRA,10,145
GANDHINAGAR,DEHGAM,KHANPUR,KHANPUR,50,782
GANDHINAGAR,DEHGAM,KODRALI,KODRALI,10,257
GANDHINAGAR,DEHGAM,KRISHNANAGAR,KRISHNANAGAR,15,471
GANDHINAGAR,DEHGAM,LAWAD,LAWAD,22,1361
GANDHINAGAR,DEHGAM,LIHODA,LIHODA,66,1484
GANDHINAGAR,DEHGAM,MACHHANG MOTI,MACHHANGMOTI,27,177
GANDHINAGAR,DEHGAM,MACHHANG NANI,MACHHANGNANI,7,80
GANDHINAGAR,DEHGAM,MAHUDIYA,MAHUDIYA,12,77
GANDHINAGAR,DEHGAM,MEGHRAJNA MUVADA,MEGHRAJNAMUVADA,9,46
GANDHINAGAR,DEHGAM,MIRAPUR,MIRAPUR,17,521
GANDHINAGAR,DEHGAM,MIRZAPUR,MIRZAPUR,14,55
GANDHINAGAR,DEHGAM,MITHANA MUVADA,MITHANAMUVADA,25,173
GANDHINAGAR,DEHGAM,MORALI MOTI,MORALIMOTI,26,223
GANDHINAGAR,DEHGAM,MOSAMPUR,MOSAMPUR,14,63
GANDHINAGAR,DEHGAM,MOTI PAVTHI,MOTIPAVTHI,22,167
GANDHINAGAR,DEHGAM,MOTIPURA,MOTIPURA,12,121
GANDHINAGAR,DEHGAM,NAJUPURA,NAJUPURA,16,107
GANDHINAGAR,DEHGAM,NANDOL,NANDOL,80,1065
GANDHINAGAR,DEHGAM,NAVANAGAR,NAVANAGAR,29,607
GANDHINAGAR,DEHGAM,OTAMPURA,OTAMPURA,10,109
GANDHINAGAR,DEHGAM,PAHADIYA,PAHADIYA,2,8
GANDHINAGAR,DEHGAM,PALAIYA,PALAIYA,46,282
GANDHINAGAR,DEHGAM,PALLANA MATH,PALLANAMATH,8,206
GANDHINAGAR,DEHGAM,PALUNDRA,PALUNDRA,59,1584
GANDHINAGAR,DEHGAM,PASUNIYA,PASUNIYA,10,616
GANDHINAGAR,DEHGAM,PATNA KUVA,PATNAKUVA,41,515
GANDHINAGAR,DEHGAM,PIPLAJ,PIPLAJ,45,505
GANDHINAGAR,DEHGAM,RAKHIYAL,RAKHIYAL,69,1039
GANDHINAGAR,DEHGAM,RAMNAGAR,RAMNAGAR,3,115
GANDHINAGAR,DEHGAM,SAGADALPUR,SAGADALPUR,38,249
GANDHINAGAR,DEHGAM,SAHEBJINA MUVADA,SAHEBJINAMUVADA,16,92
GANDHINAGAR,DEHGAM,SALAKI,SALAKI,18,368
GANDHINAGAR,DEHGAM,SAMBELA,SAMBELA,9,71
GANDHINAGAR,DEHGAM,SAMETRI,SAMETRI,30,821
GANDHINAGAR,DEHGAM,SANODA,SANODA,13,716
GANDHINAGAR,DEHGAM,SANPA,SANPA,131,862
GANDHINAGAR,DEHGAM,SHIYAPURA,SHIYAPURA,6,70
GANDHINAGAR,DEHGAM,SHIYAWADA,SHIYAWADA,20,799
GANDHINAGAR,DEHGAM,SUJANA MUVADA,SUJANAMUVADA,38,142
GANDHINAGAR,DEHGAM,THADAKUVA,THADAKUVA,6,52
GANDHINAGAR,DEHGAM,UDAN,UDAN,55,623
GANDHINAGAR,DEHGAM,VADOD,VADOD,17,161
GANDHINAGAR,DEHGAM,VADVASA,VADVASA,50,718
GANDHINAGAR,DEHGAM,VARDHANA MUVADA,VARDHANAMUVADA,26,210
GANDHINAGAR,DEHGAM,VASANA CHAUDHARI,VASANACHAUDHARI,59,770
GANDHINAGAR,DEHGAM,VASANA RATHOD,VASANARATHOD,5,794
GANDHINAGAR,DEHGAM,VASANA SOGTHI,VASANASOGTHI,61,556
GANDHINAGAR,DEHGAM,VATVA,VATVA,11,471
GANDHINAGAR,DEHGAM,VELPURA,VELPURA,22,69
GANDHINAGAR,DEHGAM,ZANK,ZANK,36,339
GANDHINAGAR,GANDHINAGAR,ADRAJ MOTI,ADRAJMOTI,122,3371
GANDHINAGAR,GANDHINAGAR,ALAMPUR,ALAMPUR,43,432
GANDHINAGAR,GANDHINAGAR,AMBAPUR,AMBAPUR,52,690
GANDHINAGAR,GANDHINAGAR,BASAN,BASAN,11,277
GANDHINAGAR,GANDHINAGAR,BHOYAN RATHOD,BHOYANRATHOD,63,749
GANDHINAGAR,GANDHINAGAR,BHUNDIYA,BHUNDIYA,11,183
GANDHINAGAR,GANDHINAGAR,CHANDRALA,CHANDRALA,18,900
GANDHINAGAR,GANDHINAGAR,CHEKHALARANI,CHEKHALARANI,6,171
GANDHINAGAR,GANDHINAGAR,CHHALA,CHHALA,128,3355
GANDHINAGAR,GANDHINAGAR,DABHODA,DABHODA,72,2380
GANDHINAGAR,GANDHINAGAR,DANTALI,DANTALI,14,684
GANDHINAGAR,GANDHINAGAR,DASHELA,DASHELA,63,1007
GANDHINAGAR,GANDHINAGAR,DHANAP,DHANAP,58,634
GANDHINAGAR,GANDHINAGAR,DOLARANA VASANA,DOLARANAVASANA,12,733
GANDHINAGAR,GANDHINAGAR,GALUDAN,GALUDAN,61,660
GANDHINAGAR,GANDHINAGAR,GIYOD,GIYOD,19,792
GANDHINAGAR,GANDHINAGAR,ISANPUR MOTA,ISANPURMOTA,64,1628
GANDHINAGAR,GANDHINAGAR,JAKHORA,JAKHORA,3,452
GANDHINAGAR,GANDHINAGAR,JALUND,JALUND,13,661
GANDHINAGAR,GANDHINAGAR,JAMIYATPUR,JAMIYATPUR,46,441
GANDHINAGAR,GANDHINAGAR,KARAI,KARAI,15,175
GANDHINAGAR,GANDHINAGAR,KUDASAN,KUDASAN,27,752
GANDHINAGAR,GANDHINAGAR,LAVARPUR,LAVARPUR,35,553
GANDHINAGAR,GANDHINAGAR,LEKAWADA,LEKAWADA,33,379
GANDHINAGAR,GANDHINAGAR,LIMBADIA,LIMBADIA,10,163
GANDHINAGAR,GANDHINAGAR,MADHAVGADH,MADHAVGADH,15,501
GANDHINAGAR,GANDHINAGAR,MAGODI,MAGODI,49,1183
GANDHINAGAR,GANDHINAGAR,MAHUNDRA,MAHUNDRA,12,746
GANDHINAGAR,GANDHINAGAR,MEDRA,MEDRA,18,298
GANDHINAGAR,GANDHINAGAR,PALAJ,PALAJ,5,910
GANDHINAGAR,GANDHINAGAR,PINDHARADA,PINDHARADA,46,3497
GANDHINAGAR,GANDHINAGAR,PIPLAJ,PIPLAJ,72,1046
GANDHINAGAR,GANDHINAGAR,PIROJPUR,PIROJPUR,43,338
GANDHINAGAR,GANDHINAGAR,POR,POR,30,714
GANDHINAGAR,GANDHINAGAR,PRANTIYA,PRANTIYA,27,452
GANDHINAGAR,GANDHINAGAR,PUNDARASAN,PUNDARASAN,19,441
